id,keywords
75963,"[{'id': 10911, 'name': 'inheritance'}, {'id': 14762, 'name': 'orangutan'}, {'id': 15149, 'name': 'monkey'}]"
41816,[]
14646,[]
2112,"[{'id': 242, 'name': 'new york'}, {'id': 2671, 'name': 'heroin'}, {'id': 10594, 'name': 'money'}, {'id': 15009, 'name': 'criminal'}]"
147767,[]
171432,[]
129237,[]
77878,"[{'id': 796, 'name': 'police brutality'}, {'id': 4274, 'name': 'seer'}, {'id': 14546, 'name': 'massacre'}, {'id': 14548, 'name': 'political assassination'}, {'id': 156872, 'name': 'ill mother'}, {'id': 156875, 'name': 'nobel peace prize'}, {'id': 156878, 'name': 'prostate cancer'}, {'id': 156881, 'name': 'oxford england'}, {'id': 156883, 'name': 'army general'}, {'id': 156884, 'name': 'rangoon burma'}, {'id': 156885, 'name': 'junta'}, {'id': 156886, 'name': 'reference to the who'}, {'id': 156887, 'name': 'military dictatorship'}, {'id': 156888, 'name': 'military dictator'}, {'id': 207883, 'name': '1940s'}]"
362026,"[{'id': 1646, 'name': 'autism'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 157499, 'name': 'mother son relationship'}, {'id': 176227, 'name': 'motherhood'}]"
337101,[]
371463,"[{'id': 187056, 'name': 'woman director'}]"
194662,"[{'id': 8764, 'name': 'times square'}, {'id': 9715, 'name': 'superhero'}, {'id': 11440, 'name': 'long take'}, {'id': 14512, 'name': 'new york city'}, {'id': 14531, 'name': 'play'}, {'id': 156028, 'name': 'broadway'}, {'id': 207716, 'name': 'actor'}]"
35921,"[{'id': 1468, 'name': 'child murderer'}, {'id': 33519, 'name': 'courtroom'}]"
20700,"[{'id': 4344, 'name': 'musical'}]"
407799,[]
61865,[]
87267,"[{'id': 769, 'name': 'falsely accused'}, {'id': 1773, 'name': 'socialism'}, {'id': 2139, 'name': 'russia'}, {'id': 2433, 'name': 'jew persecution'}, {'id': 2444, 'name': 'jewish ghetto'}, {'id': 5945, 'name': 'zionism'}, {'id': 10144, 'name': 'anti semitism'}, {'id': 14783, 'name': 'false accusations'}, {'id': 15108, 'name': 'justice'}, {'id': 18471, 'name': 'false accusation of murder'}, {'id': 163119, 'name': 'injustice'}, {'id': 186004, 'name': 'imperial russia'}, {'id': 212968, 'name': 'kiev russia'}, {'id': 215876, 'name': 'prison rape'}, {'id': 215882, 'name': 'russian secret police'}]"
42674,[]
295823,[]
74035,[]
62978,[]
66164,"[{'id': 572, 'name': 'sex'}, {'id': 5386, 'name': 'tramp'}, {'id': 33441, 'name': 'sadistic sex'}, {'id': 41316, 'name': 'pet dog'}]"
1667,"[{'id': 970, 'name': 'parent child relationship'}, {'id': 3028, 'name': 'penguin'}, {'id': 4260, 'name': 'brood'}, {'id': 4970, 'name': 'autonomy'}, {'id': 5698, 'name': 'egg'}, {'id': 10349, 'name': 'survival'}, {'id': 10794, 'name': 'snow'}, {'id': 157160, 'name': 'antarctic'}]"
33386,[]
53364,[]
345875,[]
55426,"[{'id': 10046, 'name': 'mecha'}, {'id': 13141, 'name': 'based on manga'}, {'id': 210024, 'name': 'anime'}, {'id': 231576, 'name': 'comic meteor'}]"
9550,"[{'id': 779, 'name': 'martial arts'}, {'id': 1400, 'name': 'swordplay'}, {'id': 6086, 'name': 'government'}, {'id': 11196, 'name': 'rebellion'}, {'id': 46950, 'name': 'dagger'}]"
76800,[]
31258,"[{'id': 246, 'name': 'dancing'}, {'id': 2804, 'name': 'exploitation'}, {'id': 7984, 'name': 'bikini'}, {'id': 10125, 'name': 'mad scientist'}, {'id': 11034, 'name': 'b movie'}, {'id': 14760, 'name': 'scientist'}]"
65480,[]
25727,[]
300090,"[{'id': 2754, 'name': 'trauma'}, {'id': 6270, 'name': 'high school'}, {'id': 9748, 'name': 'revenge'}, {'id': 12105, 'name': 'student'}, {'id': 13130, 'name': 'teenager'}, {'id': 14819, 'name': 'violence'}, {'id': 15199, 'name': 'rabbit'}, {'id': 33783, 'name': 'dark'}, {'id': 41329, 'name': 'mental illness'}, {'id': 170344, 'name': 'imagination'}, {'id': 190830, 'name': 'bullied'}]"
308024,[]
110552,[]
128250,"[{'id': 972, 'name': 'refugee'}, {'id': 187056, 'name': 'woman director'}]"
413017,[]
139933,"[{'id': 3133, 'name': 'vampire'}, {'id': 11157, 'name': 'sibling rivalry'}, {'id': 174878, 'name': 'female vampire'}, {'id': 187056, 'name': 'woman director'}]"
282035,"[{'id': 1299, 'name': 'monster'}, {'id': 2904, 'name': 'mummy'}, {'id': 8087, 'name': 'horror'}]"
187662,[]
301744,[]
21373,"[{'id': 9835, 'name': 'sexual fantasy'}, {'id': 10133, 'name': 'non statutory female on male rape'}, {'id': 10183, 'name': 'independent film'}, {'id': 187056, 'name': 'woman director'}]"
664,"[{'id': 1157, 'name': 'wife husband relationship'}, {'id': 2213, 'name': 'tornado'}, {'id': 2214, 'name': 'twister'}, {'id': 2493, 'name': 'oklahoma'}, {'id': 3337, 'name': 'metereologist'}, {'id': 3338, 'name': 'invention'}, {'id': 3693, 'name': 'climate'}, {'id': 3875, 'name': 'barn'}, {'id': 5096, 'name': 'natural disaster'}, {'id': 5543, 'name': 'cow'}, {'id': 9276, 'name': 'truck'}, {'id': 10617, 'name': 'disaster'}, {'id': 12335, 'name': 'aunt niece relationship'}, {'id': 12336, 'name': 'storm chaser'}, {'id': 15160, 'name': 'divorce'}]"
362268,"[{'id': 207009, 'name': 'hip hop culture'}]"
55438,"[{'id': 10046, 'name': 'mecha'}, {'id': 13141, 'name': 'based on manga'}, {'id': 210024, 'name': 'anime'}, {'id': 231576, 'name': 'comic meteor'}]"
96546,"[{'id': 931, 'name': 'jealousy'}, {'id': 1936, 'name': 'blackmail'}]"
37947,"[{'id': 10183, 'name': 'independent film'}]"
47941,[]
9695,"[{'id': 570, 'name': 'rape'}, {'id': 1415, 'name': 'small town'}, {'id': 5565, 'name': 'biography'}, {'id': 10850, 'name': 'sexual harassment'}, {'id': 11925, 'name': 'domestic violence'}, {'id': 14819, 'name': 'violence'}]"
43781,"[{'id': 3537, 'name': 'orchestra'}, {'id': 4048, 'name': 'musician'}, {'id': 4344, 'name': 'musical'}, {'id': 171346, 'name': 'bandleader'}, {'id': 229609, 'name': 'musical acts'}]"
205865,"[{'id': 496, 'name': 'poetry'}, {'id': 5933, 'name': 'poet'}, {'id': 15190, 'name': 'gipsy'}, {'id': 187056, 'name': 'woman director'}]"
146381,"[{'id': 10466, 'name': 'knight'}, {'id': 207372, 'name': 'quest'}]"
357155,[]
29584,"[{'id': 293, 'name': 'female nudity'}, {'id': 478, 'name': 'china'}, {'id': 10131, 'name': 'interracial relationship'}, {'id': 10183, 'name': 'independent film'}, {'id': 12354, 'name': 'hong kong'}, {'id': 159289, 'name': 'historical event'}, {'id': 163095, 'name': 'british colonial'}]"
78239,"[{'id': 8629, 'name': 'made for cable tv'}, {'id': 11113, 'name': 'shot in the back'}, {'id': 12564, 'name': 'werewolf'}, {'id': 166492, 'name': 'drive by shooting'}]"
439,"[{'id': 293, 'name': 'female nudity'}, {'id': 658, 'name': 'sea'}, {'id': 725, 'name': 'lovesickness'}, {'id': 813, 'name': 'sunrise'}, {'id': 893, 'name': 'irony'}, {'id': 918, 'name': 'newspaper'}, {'id': 1003, 'name': 'photographer'}, {'id': 1010, 'name': 'bar'}, {'id': 1014, 'name': 'loss of lover'}, {'id': 1333, 'name': 'desperation'}, {'id': 1647, 'name': 'sadness'}, {'id': 1759, 'name': 'night life'}, {'id': 3737, 'name': 'dying and death'}, {'id': 6059, 'name': 'unsociability'}, {'id': 13001, 'name': 'cowardliness'}, {'id': 162846, 'name': 'ghost'}]"
16201,"[{'id': 6075, 'name': 'sport'}, {'id': 156191, 'name': 'arm wrestling'}, {'id': 187056, 'name': 'woman director'}]"
4710,"[{'id': 3183, 'name': 'bisexuality'}, {'id': 3190, 'name': 'menage a trois'}, {'id': 5246, 'name': ""students' movement""}]"
20145,"[{'id': 10540, 'name': 'bollywood'}]"
172445,[]
114931,"[{'id': 187056, 'name': 'woman director'}]"
462788,"[{'id': 10181, 'name': 'based on play or musical'}]"
152795,"[{'id': 10336, 'name': 'animation'}]"
47953,[]
37627,"[{'id': 3071, 'name': 'prince'}, {'id': 3203, 'name': 'pilot'}, {'id': 4344, 'name': 'musical'}, {'id': 9736, 'name': 'little boy'}, {'id': 13194, 'name': 'planet'}, {'id': 18034, 'name': 'desert'}, {'id': 161757, 'name': 'fable'}]"
78480,"[{'id': 2263, 'name': 'algerian'}, {'id': 2519, 'name': 'canadian'}, {'id': 6719, 'name': 'montreal'}, {'id': 8102, 'name': 'elementary school'}, {'id': 160192, 'name': 'backpack'}, {'id': 162928, 'name': 'healing process'}, {'id': 162934, 'name': 'hugging'}, {'id': 162936, 'name': 'precocious child'}, {'id': 162938, 'name': 'death of teacher'}, {'id': 162939, 'name': 'taking picture'}, {'id': 162941, 'name': 'african violet'}, {'id': 162942, 'name': 'class photograph'}, {'id': 162944, 'name': 'child psychologist'}, {'id': 162946, 'name': 'blackboard'}]"
227871,[]
406,"[{'id': 90, 'name': 'paris'}, {'id': 376, 'name': 'neo-nazi'}, {'id': 379, 'name': 'skinhead'}, {'id': 642, 'name': 'robbery'}, {'id': 796, 'name': 'police brutality'}, {'id': 898, 'name': 'hip-hop'}, {'id': 1419, 'name': 'gun'}, {'id': 1952, 'name': 'socially deprived family'}, {'id': 1974, 'name': 'breakdance'}, {'id': 1975, 'name': 'arabian'}, {'id': 3925, 'name': 'boredom'}, {'id': 9748, 'name': 'revenge'}, {'id': 14632, 'name': 'suburb'}, {'id': 14819, 'name': 'violence'}, {'id': 15090, 'name': 'police officer'}, {'id': 156052, 'name': 'unemployment'}, {'id': 156702, 'name': 'capture'}, {'id': 160910, 'name': 'xenophobia'}]"
164827,"[{'id': 1200, 'name': 'greece'}, {'id': 189422, 'name': 'nazi occupation'}]"
136752,"[{'id': 430, 'name': 'venezuela'}, {'id': 15320, 'name': 'insecurity'}, {'id': 40850, 'name': 'destiny'}, {'id': 194138, 'name': 'random'}, {'id': 194139, 'name': 'day by day'}]"
347328,[]
69550,"[{'id': 6259, 'name': 'psychopath'}, {'id': 15266, 'name': 'social status'}, {'id': 156052, 'name': 'unemployment'}, {'id': 171206, 'name': 'graduate'}, {'id': 189984, 'name': 'tamil'}]"
10207,"[{'id': 544, 'name': 'sailboat'}, {'id': 1596, 'name': 'anonymous letter'}, {'id': 3180, 'name': 'sailing'}, {'id': 3452, 'name': 'love letter'}, {'id': 5344, 'name': 'bottle'}]"
67455,[]
333164,"[{'id': 187056, 'name': 'woman director'}]"
76199,[]
23739,"[{'id': 779, 'name': 'martial arts'}, {'id': 1938, 'name': 'sword'}, {'id': 5147, 'name': 'sorcery'}, {'id': 9660, 'name': 'low-budget'}]"
73336,[]
157547,"[{'id': 3298, 'name': 'hallucination'}, {'id': 6152, 'name': 'supernatural'}, {'id': 46951, 'name': 'mirror'}, {'id': 161198, 'name': 'skepticism'}, {'id': 162846, 'name': 'ghost'}]"
261144,[]
106742,"[{'id': 18263, 'name': 'revolutionary'}, {'id': 191047, 'name': 'prison break'}]"
32552,"[{'id': 4344, 'name': 'musical'}, {'id': 12396, 'name': 'hollywood'}]"
373471,[]
66984,"[{'id': 155290, 'name': 'disney short'}, {'id': 166475, 'name': 'goofy'}, {'id': 214549, 'name': 'short'}]"
44123,"[{'id': 3485, 'name': 'comedian'}, {'id': 9716, 'name': 'stand-up comedy'}, {'id': 9961, 'name': 'live comedy'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 10267, 'name': 'comedy'}, {'id': 11192, 'name': 'adult humor'}]"
5927,"[{'id': 1019, 'name': 'rodeo'}, {'id': 1859, 'name': 'arizona'}, {'id': 5135, 'name': 'jeep'}, {'id': 9094, 'name': 'womanizer'}, {'id': 9276, 'name': 'truck'}]"
38286,[]
11120,"[{'id': 439, 'name': 'paradise'}, {'id': 3676, 'name': 'living together'}, {'id': 3720, 'name': 'power'}, {'id': 6088, 'name': 'governance'}, {'id': 6502, 'name': 'exit'}, {'id': 6987, 'name': 'idealism'}, {'id': 7105, 'name': 'honduras'}, {'id': 9031, 'name': 'idealist'}, {'id': 18330, 'name': 'nature'}, {'id': 192519, 'name': 'emigrant'}]"
38951,"[{'id': 242, 'name': 'new york'}, {'id': 8798, 'name': 'conversion'}, {'id': 10367, 'name': 'book of mormon'}, {'id': 10556, 'name': 'male female relationship'}]"
411802,[]
14208,"[{'id': 4067, 'name': 'incantation'}, {'id': 6956, 'name': 'treasure hunt'}, {'id': 11088, 'name': 'treasure map'}, {'id': 14760, 'name': 'scientist'}, {'id': 41586, 'name': 'archaeologist'}, {'id': 156321, 'name': 'tv movie'}]"
206192,"[{'id': 4227, 'name': 'toronto'}, {'id': 9672, 'name': 'based on true story'}, {'id': 9826, 'name': 'murder'}, {'id': 13130, 'name': 'teenager'}, {'id': 189868, 'name': 'rumor'}]"
224233,"[{'id': 983, 'name': 'brazilian'}, {'id': 10267, 'name': 'comedy'}, {'id': 15162, 'name': 'dog'}]"
19846,"[{'id': 703, 'name': 'detective'}, {'id': 4434, 'name': 'interview'}, {'id': 6149, 'name': 'police'}]"
71503,"[{'id': 2602, 'name': 'cellar'}, {'id': 3739, 'name': 'funeral'}, {'id': 4412, 'name': 'grandfather'}, {'id': 10183, 'name': 'independent film'}, {'id': 10326, 'name': 'morgue'}, {'id': 12339, 'name': 'slasher'}, {'id': 14805, 'name': 'maniac'}, {'id': 156174, 'name': 'occult'}, {'id': 164039, 'name': 'grandmother'}, {'id': 206850, 'name': 'canuxploitation'}]"
14660,[]
40258,[]
216163,"[{'id': 2597, 'name': 'bigfoot'}, {'id': 10183, 'name': 'independent film'}]"
857,"[{'id': 1327, 'name': 'war crimes'}, {'id': 1430, 'name': 'self sacrifice'}, {'id': 1543, 'name': 'war veteran'}, {'id': 1956, 'name': 'world war ii'}, {'id': 2770, 'name': 'war ship'}, {'id': 3800, 'name': 'airplane'}, {'id': 3930, 'name': 'bravery'}, {'id': 4299, 'name': 'normandy'}, {'id': 4300, 'name': 'parachute'}, {'id': 4302, 'name': 'troops'}, {'id': 4303, 'name': 'waffen ss'}, {'id': 4304, 'name': 'omaha beach'}, {'id': 6092, 'name': 'army'}, {'id': 7956, 'name': 'cowardice'}, {'id': 11108, 'name': 'american flag'}, {'id': 11111, 'name': 'war memorial'}, {'id': 11371, 'name': 'deserted town'}, {'id': 162365, 'name': 'military'}, {'id': 207883, 'name': '1940s'}]"
221717,"[{'id': 228760, 'name': 'italian sex comedy'}, {'id': 229984, 'name': ""commedia all'italiana""}]"
410876,"[{'id': 10124, 'name': 'laboratory'}, {'id': 10629, 'name': 'vision'}, {'id': 14964, 'name': 'drug'}, {'id': 15127, 'name': 'killer'}, {'id': 207844, 'name': 'college student'}]"
85393,"[{'id': 8087, 'name': 'horror'}, {'id': 9937, 'name': 'suspense'}]"
123337,"[{'id': 248, 'name': 'date'}, {'id': 6186, 'name': 'games'}, {'id': 11615, 'name': 'internet'}]"
238397,[]
47898,"[{'id': 9826, 'name': 'murder'}, {'id': 207447, 'name': 'librarian'}]"
223365,"[{'id': 12279, 'name': 'family drama'}, {'id': 189984, 'name': 'tamil'}]"
75710,[]
76754,"[{'id': 209998, 'name': 'japanese new wave'}]"
123778,"[{'id': 187056, 'name': 'woman director'}]"
246218,[]
197033,"[{'id': 237, 'name': 'gay'}, {'id': 6054, 'name': 'friendship'}, {'id': 6517, 'name': 'young people'}]"
18094,"[{'id': 2519, 'name': 'canadian'}, {'id': 5540, 'name': 'heavy metal'}, {'id': 6054, 'name': 'friendship'}, {'id': 18001, 'name': 'rock band'}, {'id': 18002, 'name': 'hard rock'}, {'id': 208289, 'name': '1980s'}]"
20357,"[{'id': 9937, 'name': 'suspense'}, {'id': 9950, 'name': 'thriller'}]"
106482,[]
57103,"[{'id': 189007, 'name': 'publishing house'}, {'id': 191192, 'name': 'madison avenue'}]"
62463,[]
31980,"[{'id': 1809, 'name': 'rio de janeiro'}, {'id': 167043, 'name': 'road movie'}]"
26370,[]
640,"[{'id': 3202, 'name': 'con man'}, {'id': 5565, 'name': 'biography'}, {'id': 18525, 'name': 'fbi agent'}, {'id': 172889, 'name': 'overhead camera shot'}, {'id': 177465, 'name': 'attempted jailbreak'}, {'id': 177473, 'name': 'engagement party'}, {'id': 177482, 'name': 'mislaid trust'}, {'id': 214810, 'name': 'bank fraud'}, {'id': 231069, 'name': 'inspired by a true story'}]"
61939,[]
56853,[]
14190,"[{'id': 8029, 'name': 'drama'}]"
348389,"[{'id': 818, 'name': 'based on novel'}, {'id': 949, 'name': 'terrorist'}, {'id': 6731, 'name': 'british'}, {'id': 15248, 'name': 'commando'}]"
233470,"[{'id': 378, 'name': 'prison'}, {'id': 1310, 'name': 'mentor'}, {'id': 11436, 'name': 'redemption'}, {'id': 15009, 'name': 'criminal'}]"
410212,"[{'id': 779, 'name': 'martial arts'}, {'id': 10714, 'name': 'serial killer'}]"
65656,"[{'id': 1233, 'name': 'composer'}, {'id': 175428, 'name': 'adventurer'}]"
329556,"[{'id': 570, 'name': 'rape'}, {'id': 1961, 'name': 'landmine'}, {'id': 2483, 'name': 'nudity'}, {'id': 5159, 'name': 'tourist'}, {'id': 5490, 'name': 'girlfriend'}, {'id': 6093, 'name': 'assault'}, {'id': 9748, 'name': 'revenge'}, {'id': 10349, 'name': 'survival'}, {'id': 14819, 'name': 'violence'}, {'id': 18029, 'name': 'trapped'}, {'id': 206295, 'name': 'terrorized'}]"
369058,[]
254166,[]
123730,[]
150839,[]
34862,"[{'id': 10617, 'name': 'disaster'}]"
26250,"[{'id': 9716, 'name': 'stand-up comedy'}, {'id': 187056, 'name': 'woman director'}]"
179375,"[{'id': 2109, 'name': 'communist'}, {'id': 2708, 'name': 'hitman'}, {'id': 10177, 'name': 'corporate'}, {'id': 10721, 'name': 'pregnant'}, {'id': 161982, 'name': 'murder investigation'}, {'id': 193685, 'name': 'malayalam'}]"
36751,"[{'id': 3307, 'name': 'surreal'}, {'id': 177144, 'name': 'everyman'}, {'id': 189092, 'name': 'journey'}]"
18553,"[{'id': 190370, 'name': 'erotic movie'}]"
236399,"[{'id': 625, 'name': 'sadistic'}, {'id': 4412, 'name': 'grandfather'}, {'id': 12545, 'name': 'mansion'}, {'id': 15381, 'name': 'captive'}, {'id': 33739, 'name': 'molestation'}, {'id': 33841, 'name': 'incest'}, {'id': 155619, 'name': 'attic'}, {'id': 164039, 'name': 'grandmother'}, {'id': 181958, 'name': 'starving'}, {'id': 187056, 'name': 'woman director'}]"
52859,"[{'id': 18543, 'name': 'combat'}, {'id': 156650, 'name': 'machine gun'}, {'id': 181385, 'name': 'freighter'}]"
11973,"[{'id': 840, 'name': 'usa president'}, {'id': 1815, 'name': 'atomic bomb'}, {'id': 4170, 'name': 'john f. kennedy'}, {'id': 9342, 'name': 'kubakrise'}, {'id': 156661, 'name': 'threat'}]"
140441,"[{'id': 233, 'name': 'japan'}, {'id': 192214, 'name': 'online'}, {'id': 220217, 'name': 'ringu'}, {'id': 220218, 'name': 'cursed videos'}]"
24985,[]
184507,[]
57666,"[{'id': 13059, 'name': 'prostitution'}]"
29932,"[{'id': 74, 'name': 'germany'}, {'id': 441, 'name': 'assassination'}, {'id': 2652, 'name': 'nazis'}, {'id': 9681, 'name': 'clairvoyance'}, {'id': 163110, 'name': 'theater'}, {'id': 170620, 'name': 'clairvoyant'}, {'id': 191726, 'name': 'nazism'}]"
1683,"[{'id': 1261, 'name': 'river'}, {'id': 2618, 'name': 'miracle'}, {'id': 3036, 'name': 'bible'}, {'id': 3134, 'name': 'louisiana'}, {'id': 4456, 'name': 'frog'}, {'id': 5705, 'name': 'grasshopper'}, {'id': 6150, 'name': 'faith'}]"
16241,"[{'id': 7904, 'name': 'paraguay'}, {'id': 10249, 'name': 'mengele'}, {'id': 161255, 'name': 'nazi hunter'}, {'id': 161256, 'name': 'third reich'}]"
13765,"[{'id': 4344, 'name': 'musical'}, {'id': 33966, 'name': 'scrooge'}, {'id': 162846, 'name': 'ghost'}]"
18206,"[{'id': 1523, 'name': 'obsession'}, {'id': 3979, 'name': 'hidden camera'}, {'id': 6844, 'name': 'stalker'}, {'id': 10183, 'name': 'independent film'}, {'id': 10878, 'name': 'invasion of privacy'}, {'id': 178649, 'name': 'voyeurism'}]"
48150,"[{'id': 1523, 'name': 'obsession'}, {'id': 4721, 'name': 'violin'}, {'id': 9673, 'name': 'love'}, {'id': 9713, 'name': 'friends'}, {'id': 14659, 'name': 'girl'}]"
43793,"[{'id': 191107, 'name': 'andy hardy'}]"
423093,[]
84912,"[{'id': 2285, 'name': 'telegram'}, {'id': 6149, 'name': 'police'}, {'id': 34139, 'name': 'railroad'}, {'id': 180828, 'name': 'train wreck'}]"
109279,"[{'id': 255, 'name': 'male nudity'}, {'id': 293, 'name': 'female nudity'}, {'id': 570, 'name': 'rape'}, {'id': 10292, 'name': 'gore'}, {'id': 10466, 'name': 'knight'}, {'id': 189151, 'name': 'medieval times'}, {'id': 234213, 'name': 'sword and sorcery'}]"
18152,"[{'id': 536, 'name': 'israel'}, {'id': 537, 'name': 'palestine'}, {'id': 1327, 'name': 'war crimes'}, {'id': 5907, 'name': 'middle east conflict'}, {'id': 6091, 'name': 'war'}, {'id': 18286, 'name': 'israeli palestinian conflict'}]"
42512,"[{'id': 10466, 'name': 'knight'}, {'id': 10614, 'name': 'tragedy'}, {'id': 10929, 'name': 'attila'}, {'id': 10930, 'name': 'huns'}, {'id': 13084, 'name': 'king'}, {'id': 14643, 'name': 'battle'}, {'id': 185343, 'name': 'based on myths or folklore'}, {'id': 204241, 'name': 'burgundy'}, {'id': 206214, 'name': 'pannonian plain'}, {'id': 215205, 'name': 'danube'}]"
9096,"[{'id': 1279, 'name': 'medicine'}, {'id': 3126, 'name': 'ant'}, {'id': 3664, 'name': 'research'}, {'id': 5968, 'name': 'amazon'}, {'id': 10163, 'name': 'cancer'}, {'id': 10787, 'name': 'jungle'}, {'id': 13005, 'name': 'doctor'}, {'id': 13072, 'name': 'falling in love'}, {'id': 180443, 'name': 'cure'}, {'id': 180550, 'name': 'rainforest'}]"
20720,"[{'id': 2311, 'name': 'cabaret'}, {'id': 9716, 'name': 'stand-up comedy'}, {'id': 9961, 'name': 'live comedy'}]"
6884,"[{'id': 1938, 'name': 'sword'}, {'id': 9951, 'name': 'alien'}, {'id': 14909, 'name': 'alien invasion'}, {'id': 200265, 'name': 'invasion of earth'}]"
257618,"[{'id': 224703, 'name': 'honest'}]"
121111,"[{'id': 572, 'name': 'sex'}, {'id': 3307, 'name': 'surreal'}, {'id': 8201, 'name': 'satire'}]"
96366,"[{'id': 191003, 'name': 'nazi invasion'}]"
199160,"[{'id': 3616, 'name': 'college'}, {'id': 6054, 'name': 'friendship'}, {'id': 13130, 'name': 'teenager'}, {'id': 14534, 'name': 'relationship'}]"
11322,"[{'id': 1388, 'name': 'cinema'}, {'id': 2430, 'name': 'hiding place'}, {'id': 4276, 'name': 'machinegun'}, {'id': 9774, 'name': 'prison guard'}, {'id': 9777, 'name': 'escape from prison'}, {'id': 155443, 'name': 'dillinger'}]"
8445,"[{'id': 1192, 'name': 'sweden'}, {'id': 4358, 'name': 'shenanigan'}, {'id': 208349, 'name': 'child'}]"
159002,"[{'id': 437, 'name': 'painter'}, {'id': 2679, 'name': 'artist'}, {'id': 14893, 'name': 'art'}, {'id': 172971, 'name': 'elderly'}]"
97971,[]
65595,[]
221437,"[{'id': 6712, 'name': 'death of a child'}, {'id': 11925, 'name': 'domestic violence'}, {'id': 12377, 'name': 'zombie'}]"
1583,"[{'id': 414, 'name': 'hunter'}, {'id': 494, 'name': 'father son relationship'}, {'id': 934, 'name': 'judge'}, {'id': 2149, 'name': 'drug traffic'}, {'id': 3330, 'name': 'pizza delivery'}, {'id': 3703, 'name': 'law'}, {'id': 4523, 'name': 'joint'}, {'id': 4630, 'name': 'chaos'}, {'id': 4654, 'name': 'undercover agent'}, {'id': 5340, 'name': 'investigation'}, {'id': 5567, 'name': 'würzburg'}, {'id': 10776, 'name': 'marijuana'}, {'id': 14964, 'name': 'drug'}]"
99920,"[{'id': 160063, 'name': 'nazi spy'}]"
17965,"[{'id': 314, 'name': 'life and death'}, {'id': 770, 'name': 'scotland yard'}, {'id': 1014, 'name': 'loss of lover'}, {'id': 2546, 'name': 'mask'}, {'id': 2867, 'name': 'pest'}, {'id': 4183, 'name': 'wife'}, {'id': 4572, 'name': 'organ'}, {'id': 5439, 'name': 'inspector'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 10392, 'name': 'mute'}, {'id': 10770, 'name': 'mad doctor'}, {'id': 11001, 'name': 'religion'}, {'id': 11663, 'name': 'camp'}, {'id': 13005, 'name': 'doctor'}, {'id': 161280, 'name': 'biblical plagues'}, {'id': 208369, 'name': 'dr. phibes'}, {'id': 230834, 'name': 'organ player'}]"
63190,[]
70448,[]
249358,"[{'id': 3581, 'name': 'witness'}, {'id': 6149, 'name': 'police'}, {'id': 12193, 'name': 'reporter'}, {'id': 177927, 'name': 'homeless'}]"
44540,[]
19583,"[{'id': 6782, 'name': 'addiction'}, {'id': 10041, 'name': 'dysfunctional family'}, {'id': 10183, 'name': 'independent film'}, {'id': 10594, 'name': 'money'}, {'id': 10910, 'name': 'wealthy'}, {'id': 10983, 'name': 'anthropology'}, {'id': 12547, 'name': 'billionaire'}, {'id': 13088, 'name': 'summer'}, {'id': 14768, 'name': 'single mother'}, {'id': 14819, 'name': 'violence'}]"
14597,"[{'id': 4720, 'name': 'ritual'}, {'id': 5552, 'name': 'train ride'}, {'id': 10084, 'name': 'rescue'}, {'id': 12663, 'name': 'little girl'}, {'id': 158185, 'name': 'collie dog'}, {'id': 178869, 'name': 'lassie'}]"
22905,"[{'id': 1956, 'name': 'world war ii'}, {'id': 187056, 'name': 'woman director'}, {'id': 195529, 'name': 'pillage'}, {'id': 235835, 'name': 'stolen artwork'}]"
35197,"[{'id': 1422, 'name': 'boat'}, {'id': 10541, 'name': 'curse'}]"
201703,"[{'id': 9672, 'name': 'based on true story'}, {'id': 9826, 'name': 'murder'}, {'id': 33722, 'name': 'true crime'}]"
306199,[]
105448,[]
127856,"[{'id': 254, 'name': 'france'}, {'id': 1944, 'name': 'epilepsy'}, {'id': 5083, 'name': 'hysteria'}, {'id': 187056, 'name': 'woman director'}, {'id': 207928, 'name': '19th century'}, {'id': 228523, 'name': 'inspired by true events'}]"
70916,"[{'id': 4663, 'name': 'lovers'}, {'id': 15036, 'name': 'ancient china'}, {'id': 222185, 'name': '1st century'}]"
49431,"[{'id': 155727, 'name': 'mike hammer'}, {'id': 155790, 'name': 'private detective'}]"
45791,"[{'id': 494, 'name': 'father son relationship'}, {'id': 10937, 'name': 'memory'}, {'id': 11612, 'name': 'hospital'}, {'id': 15295, 'name': 'confrontation'}, {'id': 18035, 'name': 'family'}, {'id': 40895, 'name': 'illness'}, {'id': 176797, 'name': 'old girlfriend'}]"
70057,[]
224100,"[{'id': 187056, 'name': 'woman director'}]"
10681,"[{'id': 9799, 'name': 'romantic comedy'}]"
224885,[]
21030,[]
49929,[]
81297,[]
44032,[]
82550,[]
